"measurement_id","nodeName","nodeLabel","nodeTitle","Alt1RefId","Alt2RefId","Alt3RefId","nodeSpecies","NodeDataType","Pipeline"
"ENSG00000006831.9_RNAseq","ENST00000357103","ADIPOR2","ADIPOR2 [ENST00000357103]","ADIPOR2","ENST00000357103","ENSG00000006831","RNA","RNAseq","transcriptomics"
"ENSG00000007038.10_RNAseq","ENST00000005995","PRSS21","PRSS21 [ENST00000005995]","PRSS21","ENST00000005995","ENSG00000007038","RNA","RNAseq","transcriptomics"
"ENSG00000007047.14_RNAseq","ENST00000262891","MARK4","MARK4 [ENST00000262891]","MARK4","ENST00000262891","ENSG00000007047","RNA","RNAseq","transcriptomics"
"ENSG00000007080.10_RNAseq","ENST00000597436","CCDC124","CCDC124 [ENST00000597436]","CCDC124","ENST00000597436","ENSG00000007080","RNA","RNAseq","transcriptomics"
"ENSG00000007129.17_RNAseq","ENST00000187608,ENST00000401445,ENST00000407170,ENST00000457737,ENST00000482870,ENST00000618577,ENST00000632983","CEACAM21","CEACAM21 [ENST00000187608],CEACAM21 [ENST00000401445],CEACAM21 [ENST00000407170],CEACAM21 [ENST00000457737],CEACAM21 [ENST00000482870],CEACAM21 [ENST00000618577],CEACAM21 [ENST00000632983]","CEACAM21","ENST00000187608,ENST00000401445,ENST00000407170,ENST00000457737,ENST00000482870,ENST00000618577,ENST00000632983","ENSG00000007129","RNA","RNAseq","transcriptomics"
"ENSG00000007168.12_RNAseq","ENST00000397195","PAFAH1B1","PAFAH1B1 [ENST00000397195]","PAFAH1B1","ENST00000397195","ENSG00000007168","RNA","RNAseq","transcriptomics"
"ENSG00000007202.14_RNAseq","ENST00000389003,ENST00000528896,ENST00000577261,ENST00000577417,ENST00000577580,ENST00000579253,ENST00000579924,ENST00000580395,ENST00000580882,ENST00000581064,ENST00000581267,ENST00000582417,ENST00000582901,ENST00000583403,ENST00000583860","BLTP2","BLTP2 [ENST00000389003],BLTP2 [ENST00000528896],BLTP2 [ENST00000577261],BLTP2 [ENST00000577417],BLTP2 [ENST00000577580],BLTP2 [ENST00000579253],BLTP2 [ENST00000579924],BLTP2 [ENST00000580395],BLTP2 [ENST00000580882],BLTP2 [ENST00000581064],BLTP2 [ENST00000581267],BLTP2 [ENST00000582417],BLTP2 [ENST00000582901],BLTP2 [ENST00000583403],BLTP2 [ENST00000583860]","BLTP2","ENST00000389003,ENST00000528896,ENST00000577261,ENST00000577417,ENST00000577580,ENST00000579253,ENST00000579924,ENST00000580395,ENST00000580882,ENST00000581064,ENST00000581267,ENST00000582417,ENST00000582901,ENST00000583403,ENST00000583860","ENSG00000007202","RNA","RNAseq","transcriptomics"
"ENSG00000007237.18_RNAseq","ENST00000432992","GAS7","GAS7 [ENST00000432992]","GAS7","ENST00000432992","ENSG00000007237","RNA","RNAseq","transcriptomics"
"ENSG00000007255.10_RNAseq","ENST00000006275","TRAPPC6A","TRAPPC6A [ENST00000006275]","TRAPPC6A","ENST00000006275","ENSG00000007255","RNA","RNAseq","transcriptomics"
"ENSG00000007264.14_RNAseq","ENST00000395045","MATK","MATK [ENST00000395045]","MATK","ENST00000395045","ENSG00000007264","RNA","RNAseq","transcriptomics"
"ENSG00000007312.12_RNAseq","ENST00000392795","CD79B","CD79B [ENST00000392795]","CD79B","ENST00000392795","ENSG00000007312","RNA","RNAseq","transcriptomics"
"ENSG00000007341.18_RNAseq","ENST00000343210,ENST00000358039,ENST00000360743,ENST00000361846,ENST00000369664,ENST00000369666,ENST00000369669,ENST00000418497,ENST00000459630,ENST00000463235,ENST00000466360,ENST00000467335,ENST00000470519,ENST00000470683,ENST00000473206,ENST00000477332,ENST00000477682,ENST00000479436,ENST00000480988,ENST00000485753,ENST00000490067,ENST00000490715,ENST00000492274,ENST00000495109,ENST00000497235,ENST00000497457,ENST00000498197,ENST00000498383","ST7L","ST7L [ENST00000343210],ST7L [ENST00000358039],ST7L [ENST00000360743],ST7L [ENST00000361846],ST7L [ENST00000369664],ST7L [ENST00000369666],ST7L [ENST00000369669],ST7L [ENST00000418497],ST7L [ENST00000459630],ST7L [ENST00000463235],ST7L [ENST00000466360],ST7L [ENST00000467335],ST7L [ENST00000470519],ST7L [ENST00000470683],ST7L [ENST00000473206],ST7L [ENST00000477332],ST7L [ENST00000477682],ST7L [ENST00000479436],ST7L [ENST00000480988],ST7L [ENST00000485753],ST7L [ENST00000490067],ST7L [ENST00000490715],ST7L [ENST00000492274],ST7L [ENST00000495109],ST7L [ENST00000497235],ST7L [ENST00000497457],ST7L [ENST00000498197],ST7L [ENST00000498383]","ST7L","ENST00000343210,ENST00000358039,ENST00000360743,ENST00000361846,ENST00000369664,ENST00000369666,ENST00000369669,ENST00000418497,ENST00000459630,ENST00000463235,ENST00000466360,ENST00000467335,ENST00000470519,ENST00000470683,ENST00000473206,ENST00000477332,ENST00000477682,ENST00000479436,ENST00000480988,ENST00000485753,ENST00000490067,ENST00000490715,ENST00000492274,ENST00000495109,ENST00000497235,ENST00000497457,ENST00000498197,ENST00000498383","ENSG00000007341","RNA","RNAseq","transcriptomics"
"ENSG00000007350.16_RNAseq","ENST00000369915","TKTL1","TKTL1 [ENST00000369915]","TKTL1","ENST00000369915","ENSG00000007350","RNA","RNAseq","transcriptomics"
"ENSG00000007376.7_RNAseq","ENST00000561734","RPUSD1","RPUSD1 [ENST00000561734]","RPUSD1","ENST00000561734","ENSG00000007376","RNA","RNAseq","transcriptomics"
"ENSG00000007392.16_RNAseq","ENST00000293872","LUC7L","LUC7L [ENST00000293872]","LUC7L","ENST00000293872","ENSG00000007392","RNA","RNAseq","transcriptomics"
"ENSG00000007402.11_RNAseq","ENST00000479441","CACNA2D2","CACNA2D2 [ENST00000479441]","CACNA2D2","ENST00000479441","ENSG00000007402","RNA","RNAseq","transcriptomics"
"ENSG00000007516.13_RNAseq","ENST00000324385","BAIAP3","BAIAP3 [ENST00000324385]","BAIAP3","ENST00000324385","ENSG00000007516","RNA","RNAseq","transcriptomics"
"ENSG00000007520.3_RNAseq","ENST00000007390","TSR3","TSR3 [ENST00000007390]","TSR3","ENST00000007390","ENSG00000007520","RNA","RNAseq","transcriptomics"
"ENSG00000007541.16_RNAseq","ENST00000026218","PIGQ","PIGQ [ENST00000026218]","PIGQ","ENST00000026218","ENSG00000007541","RNA","RNAseq","transcriptomics"
"ENSG00000007545.15_RNAseq","ENST00000293925,ENST00000397412","CRAMP1","CRAMP1 [ENST00000293925],CRAMP1 [ENST00000397412]","CRAMP1","ENST00000293925,ENST00000397412","ENSG00000007545","RNA","RNAseq","transcriptomics"
"ENSG00000007923.15_RNAseq","ENST00000377577","DNAJC11","DNAJC11 [ENST00000377577]","DNAJC11","ENST00000377577","ENSG00000007923","RNA","RNAseq","transcriptomics"
"ENSG00000007944.14_RNAseq","ENST00000356840","MYLIP","MYLIP [ENST00000356840]","MYLIP","ENST00000356840","ENSG00000007944","RNA","RNAseq","transcriptomics"
"ENSG00000007968.6_RNAseq","ENST00000361729","E2F2","E2F2 [ENST00000361729]","E2F2","ENST00000361729","ENSG00000007968","RNA","RNAseq","transcriptomics"
"ENSG00000008018.8_RNAseq","ENST00000262193","PSMB1","PSMB1 [ENST00000262193]","PSMB1","ENST00000262193","ENSG00000008018","RNA","RNAseq","transcriptomics"
"ENSG00000008083.13_RNAseq","ENST00000341776","JARID2","JARID2 [ENST00000341776]","JARID2","ENST00000341776","ENSG00000008083","RNA","RNAseq","transcriptomics"
"ENSG00000008086.11_RNAseq","ENST00000379989","CDKL5","CDKL5 [ENST00000379989]","CDKL5","ENST00000379989","ENSG00000008086","RNA","RNAseq","transcriptomics"
"ENSG00000008128.22_RNAseq","ENST00000378633,ENST00000404249","CDK11A","CDK11A [ENST00000378633],CDK11A [ENST00000404249]","CDK11A","ENST00000378633,ENST00000404249","ENSG00000008128","RNA","RNAseq","transcriptomics"
"ENSG00000008130.15_RNAseq","ENST00000378625","NADK","NADK [ENST00000378625]","NADK","ENST00000378625","ENSG00000008130","RNA","RNAseq","transcriptomics"
"ENSG00000008226.19_RNAseq","ENST00000308059","DLEC1","DLEC1 [ENST00000308059]","DLEC1","ENST00000308059","ENSG00000008226","RNA","RNAseq","transcriptomics"
"ENSG00000008256.15_RNAseq","ENST00000350796","CYTH3","CYTH3 [ENST00000350796]","CYTH3","ENST00000350796","ENSG00000008256","RNA","RNAseq","transcriptomics"
"ENSG00000008277.14_RNAseq","ENST00000265727","ADAM22","ADAM22 [ENST00000265727]","ADAM22","ENST00000265727","ENSG00000008277","RNA","RNAseq","transcriptomics"
"ENSG00000008282.8_RNAseq","ENST00000011473","SYPL1","SYPL1 [ENST00000011473]","SYPL1","ENST00000011473","ENSG00000008282","RNA","RNAseq","transcriptomics"
"ENSG00000008283.15_RNAseq","ENST00000360793,ENST00000582997","CYB561","CYB561 [ENST00000360793],CYB561 [ENST00000582997]","CYB561","ENST00000360793,ENST00000582997","ENSG00000008283","RNA","RNAseq","transcriptomics"
"ENSG00000008294.20_RNAseq","ENST00000262013","SPAG9","SPAG9 [ENST00000262013]","SPAG9","ENST00000262013","ENSG00000008294","RNA","RNAseq","transcriptomics"
"ENSG00000008300.16_RNAseq","ENST00000164024","CELSR3","CELSR3 [ENST00000164024]","CELSR3","ENST00000164024","ENSG00000008300","RNA","RNAseq","transcriptomics"
"ENSG00000008311.14_RNAseq","ENST00000393376,ENST00000417368","AASS","AASS [ENST00000393376],AASS [ENST00000417368]","AASS","ENST00000393376,ENST00000417368","ENSG00000008311","RNA","RNAseq","transcriptomics"
"ENSG00000008324.11_RNAseq","ENST00000447630","SS18L2","SS18L2 [ENST00000447630]","SS18L2","ENST00000447630","ENSG00000008324","RNA","RNAseq","transcriptomics"
"ENSG00000008382.15_RNAseq","ENST00000599840","MPND","MPND [ENST00000599840]","MPND","ENST00000599840","ENSG00000008382","RNA","RNAseq","transcriptomics"
"ENSG00000008394.12_RNAseq","ENST00000010404,ENST00000396209","MGST1","MGST1 [ENST00000010404],MGST1 [ENST00000396209]","MGST1","ENST00000010404,ENST00000396209","ENSG00000008394","RNA","RNAseq","transcriptomics"
"ENSG00000008405.11_RNAseq","ENST00000008527","CRY1","CRY1 [ENST00000008527]","CRY1","ENST00000008527","ENSG00000008405","RNA","RNAseq","transcriptomics"
"ENSG00000008438.4_RNAseq","ENST00000008938","PGLYRP1","PGLYRP1 [ENST00000008938]","PGLYRP1","ENST00000008938","ENSG00000008438","RNA","RNAseq","transcriptomics"
"ENSG00000008441.16_RNAseq","ENST00000397661","NFIX","NFIX [ENST00000397661]","NFIX","ENST00000397661","ENSG00000008441","RNA","RNAseq","transcriptomics"
"ENSG00000008513.14_RNAseq","ENST00000521180","ST3GAL1","ST3GAL1 [ENST00000521180]","ST3GAL1","ENST00000521180","ENSG00000008513","RNA","RNAseq","transcriptomics"
"ENSG00000008516.16_RNAseq","ENST00000336577","MMP25","MMP25 [ENST00000336577]","MMP25","ENST00000336577","ENSG00000008516","RNA","RNAseq","transcriptomics"
"ENSG00000008517.16_RNAseq","ENST00000325568,ENST00000534507","IL32","IL32 [ENST00000325568],IL32 [ENST00000534507]","IL32","ENST00000325568,ENST00000534507","ENSG00000008517","RNA","RNAseq","transcriptomics"
"ENSG00000008710.19_RNAseq","ENST00000262304","PKD1","PKD1 [ENST00000262304]","PKD1","ENST00000262304","ENSG00000008710","RNA","RNAseq","transcriptomics"
"ENSG00000008838.19_RNAseq","ENST00000394128,ENST00000501516","MED24","MED24 [ENST00000394128],MED24 [ENST00000501516]","MED24","ENST00000394128,ENST00000501516","ENSG00000008838","RNA","RNAseq","transcriptomics"
"ENSG00000008853.16_RNAseq","ENST00000519685","RHOBTB2","RHOBTB2 [ENST00000519685]","RHOBTB2","ENST00000519685","ENSG00000008853","RNA","RNAseq","transcriptomics"
"ENSG00000008869.11_RNAseq","ENST00000233099","HEATR5B","HEATR5B [ENST00000233099]","HEATR5B","ENST00000233099","ENSG00000008869","RNA","RNAseq","transcriptomics"
"ENSG00000008952.16_RNAseq","ENST00000337002","SEC62","SEC62 [ENST00000337002]","SEC62","ENST00000337002","ENSG00000008952","RNA","RNAseq","transcriptomics"
"ENSG00000008988.9_RNAseq","ENST00000519807","RPS20","RPS20 [ENST00000519807]","RPS20","ENST00000519807","ENSG00000008988","RNA","RNAseq","transcriptomics"
"ENSG00000009307.15_RNAseq","ENST00000610726","CSDE1","CSDE1 [ENST00000610726]","CSDE1","ENST00000610726","ENSG00000009307","RNA","RNAseq","transcriptomics"
"ENSG00000009335.17_RNAseq","ENST00000348165","UBE3C","UBE3C [ENST00000348165]","UBE3C","ENST00000348165","ENSG00000009335","RNA","RNAseq","transcriptomics"
"ENSG00000009413.15_RNAseq","ENST00000358835","REV3L","REV3L [ENST00000358835]","REV3L","ENST00000358835","ENSG00000009413","RNA","RNAseq","transcriptomics"
"ENSG00000009694.13_RNAseq","ENST00000422452","TENM1","TENM1 [ENST00000422452]","TENM1","ENST00000422452","ENSG00000009694","RNA","RNAseq","transcriptomics"
"ENSG00000009780.15_RNAseq","ENST00000010299,ENST00000234549,ENST00000373949,ENST00000373954,ENST00000419687,ENST00000446647,ENST00000530324","FAM76A","FAM76A [ENST00000010299],FAM76A [ENST00000234549],FAM76A [ENST00000373949],FAM76A [ENST00000373954],FAM76A [ENST00000419687],FAM76A [ENST00000446647],FAM76A [ENST00000530324]","FAM76A","ENST00000010299,ENST00000234549,ENST00000373949,ENST00000373954,ENST00000419687,ENST00000446647,ENST00000530324","ENSG00000009780","RNA","RNAseq","transcriptomics"
"ENSG00000009790.14_RNAseq","ENST00000367024","TRAF3IP3","TRAF3IP3 [ENST00000367024]","TRAF3IP3","ENST00000367024","ENSG00000009790","RNA","RNAseq","transcriptomics"
"ENSG00000009830.11_RNAseq","ENST00000261534","POMT2","POMT2 [ENST00000261534]","POMT2","ENST00000261534","ENSG00000009830","RNA","RNAseq","transcriptomics"
"ENSG00000009844.15_RNAseq","ENST00000367630","VTA1","VTA1 [ENST00000367630]","VTA1","ENST00000367630","ENSG00000009844","RNA","RNAseq","transcriptomics"
"ENSG00000009954.10_RNAseq","ENST00000339594","BAZ1B","BAZ1B [ENST00000339594]","BAZ1B","ENST00000339594","ENSG00000009954","RNA","RNAseq","transcriptomics"
"ENSG00000010017.12_RNAseq","ENST00000011619","RANBP9","RANBP9 [ENST00000011619]","RANBP9","ENST00000011619","ENSG00000010017","RNA","RNAseq","transcriptomics"
"ENSG00000010030.13_RNAseq","ENST00000340181","ETV7","ETV7 [ENST00000340181]","ETV7","ENST00000340181","ENSG00000010030","RNA","RNAseq","transcriptomics"
"ENSG00000010072.15_RNAseq","ENST00000295050","SPRTN","SPRTN [ENST00000295050]","SPRTN","ENST00000295050","ENSG00000010072","RNA","RNAseq","transcriptomics"
"ENSG00000010165.19_RNAseq","ENST00000361735","METTL13","METTL13 [ENST00000361735]","METTL13","ENST00000361735","ENSG00000010165","RNA","RNAseq","transcriptomics"
"ENSG00000010219.13_RNAseq","ENST00000010132,ENST00000540757","DYRK4","DYRK4 [ENST00000010132],DYRK4 [ENST00000540757]","DYRK4","ENST00000010132,ENST00000540757","ENSG00000010219","RNA","RNAseq","transcriptomics"
"ENSG00000010244.18_RNAseq","ENST00000394670","ZNF207","ZNF207 [ENST00000394670]","ZNF207","ENST00000394670","ENSG00000010244","RNA","RNAseq","transcriptomics"
"ENSG00000010256.10_RNAseq","ENST00000203407","UQCRC1","UQCRC1 [ENST00000203407]","UQCRC1","ENST00000203407","ENSG00000010256","RNA","RNAseq","transcriptomics"
"ENSG00000010270.13_RNAseq","ENST00000009041","STARD3NL","STARD3NL [ENST00000009041]","STARD3NL","ENST00000009041","ENSG00000010270","RNA","RNAseq","transcriptomics"
"ENSG00000010278.13_RNAseq","ENST00000009180,ENST00000382518","CD9","CD9 [ENST00000009180],CD9 [ENST00000382518]","CD9","ENST00000009180,ENST00000382518","ENSG00000010278","RNA","RNAseq","transcriptomics"
"ENSG00000010292.12_RNAseq","ENST00000315579","NCAPD2","NCAPD2 [ENST00000315579]","NCAPD2","ENST00000315579","ENSG00000010292","RNA","RNAseq","transcriptomics"
"ENSG00000010295.19_RNAseq","ENST00000356896,ENST00000619571","IFFO1","IFFO1 [ENST00000356896],IFFO1 [ENST00000619571]","IFFO1","ENST00000356896,ENST00000619571","ENSG00000010295","RNA","RNAseq","transcriptomics"
"ENSG00000010310.8_RNAseq","ENST00000590918","GIPR","GIPR [ENST00000590918]","GIPR","ENST00000590918","ENSG00000010310","RNA","RNAseq","transcriptomics"
"ENSG00000010318.20_RNAseq","ENST00000327906","PHF7","PHF7 [ENST00000327906]","PHF7","ENST00000327906","ENSG00000010318","RNA","RNAseq","transcriptomics"
"ENSG00000010319.6_RNAseq","ENST00000231721","SEMA3G","SEMA3G [ENST00000231721]","SEMA3G","ENST00000231721","ENSG00000010319","RNA","RNAseq","transcriptomics"
"ENSG00000010322.15_RNAseq","ENST00000345716,ENST00000479054","NISCH","NISCH [ENST00000345716],NISCH [ENST00000479054]","NISCH","ENST00000345716,ENST00000479054","ENSG00000010322","RNA","RNAseq","transcriptomics"
"ENSG00000010327.10_RNAseq","ENST00000321725","STAB1","STAB1 [ENST00000321725]","STAB1","ENST00000321725","ENSG00000010327","RNA","RNAseq","transcriptomics"
"ENSG00000010361.13_RNAseq","ENST00000313777","FUZ","FUZ [ENST00000313777]","FUZ","ENST00000313777","ENSG00000010361","RNA","RNAseq","transcriptomics"
"ENSG00000010404.17_RNAseq","ENST00000340855","IDS","IDS [ENST00000340855]","IDS","ENST00000340855","ENSG00000010404","RNA","RNAseq","transcriptomics"
"ENSG00000010539.11_RNAseq","ENST00000431561","ZNF200","ZNF200 [ENST00000431561]","ZNF200","ENST00000431561","ENSG00000010539","RNA","RNAseq","transcriptomics"
"ENSG00000010610.9_RNAseq","ENST00000011653","CD4","CD4 [ENST00000011653]","CD4","ENST00000011653","ENSG00000010610","RNA","RNAseq","transcriptomics"
"ENSG00000010626.14_RNAseq","ENST00000007969,ENST00000323702,ENST00000415834,ENST00000428946,ENST00000429740,ENST00000431207,ENST00000433346,ENST00000436789,ENST00000443597,ENST00000449039,ENST00000451681,ENST00000457146,ENST00000472633,ENST00000486401,ENST00000622489","LRRC23","LRRC23 [ENST00000007969],LRRC23 [ENST00000323702],LRRC23 [ENST00000415834],LRRC23 [ENST00000428946],LRRC23 [ENST00000429740],LRRC23 [ENST00000431207],LRRC23 [ENST00000433346],LRRC23 [ENST00000436789],LRRC23 [ENST00000443597],LRRC23 [ENST00000449039],LRRC23 [ENST00000451681],LRRC23 [ENST00000457146],LRRC23 [ENST00000472633],LRRC23 [ENST00000486401],LRRC23 [ENST00000622489]","LRRC23","ENST00000007969,ENST00000323702,ENST00000415834,ENST00000428946,ENST00000429740,ENST00000431207,ENST00000433346,ENST00000436789,ENST00000443597,ENST00000449039,ENST00000451681,ENST00000457146,ENST00000472633,ENST00000486401,ENST00000622489","ENSG00000010626","RNA","RNAseq","transcriptomics"
"ENSG00000010671.15_RNAseq","ENST00000308731,ENST00000621635","BTK","BTK [ENST00000308731],BTK [ENST00000621635]","BTK","ENST00000308731,ENST00000621635","ENSG00000010671","RNA","RNAseq","transcriptomics"
"ENSG00000010704.18_RNAseq","ENST00000357618","HFE","HFE [ENST00000357618]","HFE","ENST00000357618","ENSG00000010704","RNA","RNAseq","transcriptomics"
"ENSG00000010803.16_RNAseq","ENST00000326197","SCMH1","SCMH1 [ENST00000326197]","SCMH1","ENST00000326197","ENSG00000010803","RNA","RNAseq","transcriptomics"
"ENSG00000010810.17_RNAseq","ENST00000354650","FYN","FYN [ENST00000354650]","FYN","ENST00000354650","ENSG00000010810","RNA","RNAseq","transcriptomics"
"ENSG00000010818.9_RNAseq","ENST00000367604","HIVEP2","HIVEP2 [ENST00000367604]","HIVEP2","ENST00000367604","ENSG00000010818","RNA","RNAseq","transcriptomics"
"ENSG00000011007.12_RNAseq","ENST00000418390","ELOA","ELOA [ENST00000418390]","ELOA","ENST00000418390","ENSG00000011007","RNA","RNAseq","transcriptomics"
"ENSG00000011009.10_RNAseq","ENST00000374514","LYPLA2","LYPLA2 [ENST00000374514]","LYPLA2","ENST00000374514","ENSG00000011009","RNA","RNAseq","transcriptomics"
"ENSG00000011021.21_RNAseq","ENST00000346436","CLCN6","CLCN6 [ENST00000346436]","CLCN6","ENST00000346436","ENSG00000011021","RNA","RNAseq","transcriptomics"
"ENSG00000011028.13_RNAseq","ENST00000303375","MRC2","MRC2 [ENST00000303375]","MRC2","ENST00000303375","ENSG00000011028","RNA","RNAseq","transcriptomics"
"ENSG00000011105.12_RNAseq","ENST00000011898","TSPAN9","TSPAN9 [ENST00000011898]","TSPAN9","ENST00000011898","ENSG00000011105","RNA","RNAseq","transcriptomics"
"ENSG00000011114.14_RNAseq","ENST00000334746","BTBD7","BTBD7 [ENST00000334746]","BTBD7","ENST00000334746","ENSG00000011114","RNA","RNAseq","transcriptomics"
"ENSG00000011132.11_RNAseq","ENST00000316757","APBA3","APBA3 [ENST00000316757]","APBA3","ENST00000316757","ENSG00000011132","RNA","RNAseq","transcriptomics"
"ENSG00000011143.16_RNAseq","ENST00000393119","MKS1","MKS1 [ENST00000393119]","MKS1","ENST00000393119","ENSG00000011143","RNA","RNAseq","transcriptomics"
"ENSG00000011198.8_RNAseq","ENST00000458276,ENST00000644371","ABHD5","ABHD5 [ENST00000458276],ABHD5 [ENST00000644371]","ABHD5","ENST00000458276,ENST00000644371","ENSG00000011198","RNA","RNAseq","transcriptomics"
"ENSG00000011243.17_RNAseq","ENST00000397410","AKAP8L","AKAP8L [ENST00000397410]","AKAP8L","ENST00000397410","ENSG00000011243","RNA","RNAseq","transcriptomics"
"ENSG00000011258.15_RNAseq","ENST00000415868,ENST00000586178","MBTD1","MBTD1 [ENST00000415868],MBTD1 [ENST00000586178]","MBTD1","ENST00000415868,ENST00000586178","ENSG00000011258","RNA","RNAseq","transcriptomics"
